Raised,ESG,E,S,G,Cluster
-1.874887125981178071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,8.000000000000000167e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.807412491015488176e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,8.000000000000000167e-03,0.000000000000000000e+00,4.000000000000000083e-03,4.000000000000000083e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.140567160790142420e-01,8.000000000000000167e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.000000000000000042e-03,6.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
-1.307746848419197826e-02,1.099999999999999936e-02,0.000000000000000000e+00,8.999999999999999320e-03,2.000000000000000042e-03,6.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,6.000000000000000125e-03,0.000000000000000000e+00,4.000000000000000083e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
2.249703416096688058e-01,2.000000000000000042e-03,0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,4.000000000000000083e-03,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,4.000000000000000083e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,6.000000000000000125e-03,0.000000000000000000e+00,4.000000000000000083e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,6.000000000000000125e-03,0.000000000000000000e+00,2.000000000000000042e-03,4.000000000000000083e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.195641388676789013e-01,2.000000000000000042e-03,0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,4.000000000000000083e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,6.000000000000000125e-03,4.000000000000000083e-03,2.000000000000000042e-03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,1.000000000000000021e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.295532199897553083e-01,4.000000000000000083e-03,4.000000000000000083e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.112693131921623779e+00,4.000000000000000083e-03,2.000000000000000042e-03,2.000000000000000042e-03,0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
2.249703416096688058e-01,4.000000000000000083e-03,4.000000000000000083e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,4.000000000000000083e-03,2.000000000000000042e-03,0.000000000000000000e+00,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,4.000000000000000083e-03,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,8.000000000000000167e-03,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000083e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,1.000000000000000021e-02,8.000000000000000167e-03,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.847837144630555539e-01,2.000000000000000042e-03,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
7.290869634191857740e-01,8.000000000000000167e-03,4.000000000000000083e-03,2.000000000000000042e-03,2.000000000000000042e-03,6.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,1.799999999999999864e-02,8.000000000000000167e-03,4.000000000000000083e-03,6.000000000000000125e-03,0.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,8.000000000000000000e+00,0.000000000000000000e+00
-1.668708468827303781e-01,1.200000000000000025e-02,1.000000000000000021e-02,0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00
-1.389102017692007141e-01,1.000000000000000021e-02,8.000000000000000167e-03,0.000000000000000000e+00,2.000000000000000042e-03,3.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,6.000000000000000125e-03,4.000000000000000083e-03,2.000000000000000042e-03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,4.000000000000000083e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.022391179744723155e+00,1.099999999999999936e-02,0.000000000000000000e+00,8.999999999999999320e-03,2.000000000000000042e-03,6.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,8.000000000000000000e+00,0.000000000000000000e+00
-1.306610206850449818e-01,2.000000000000000042e-03,0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,8.999999999999999320e-03,0.000000000000000000e+00,8.999999999999999320e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.610099503207018001e+00,4.000000000000000083e-03,2.000000000000000042e-03,2.000000000000000042e-03,0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,1.099999999999999936e-02,0.000000000000000000e+00,8.999999999999999320e-03,2.000000000000000042e-03,0.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,4.000000000000000083e-03,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
5.850882960097034680e-01,4.000000000000000083e-03,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,6.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,8.000000000000000167e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,6.000000000000000125e-03,0.000000000000000000e+00,4.000000000000000083e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.416518720432163647e+00,4.000000000000000083e-03,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,6.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,8.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,1.000000000000000021e-02,4.000000000000000083e-03,4.000000000000000083e-03,2.000000000000000042e-03,0.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,6.000000000000000125e-03,0.000000000000000000e+00,6.000000000000000125e-03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,4.000000000000000083e-03,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
3.956711499007252164e-01,1.099999999999999936e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999936e-02,6.000000000000000000e+00,1.000000000000000000e+00
-1.062943146259629768e-01,6.000000000000000125e-03,0.000000000000000000e+00,4.000000000000000083e-03,2.000000000000000042e-03,3.000000000000000000e+00,0.000000000000000000e+00
3.801213889552591818e-02,6.000000000000000125e-03,0.000000000000000000e+00,4.000000000000000083e-03,2.000000000000000042e-03,5.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,6.000000000000000125e-03,0.000000000000000000e+00,4.000000000000000083e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
1.645662639436489272e+00,6.000000000000000125e-03,0.000000000000000000e+00,2.000000000000000042e-03,4.000000000000000083e-03,6.000000000000000000e+00,1.000000000000000000e+00
-1.586068172726231573e-01,8.000000000000000167e-03,0.000000000000000000e+00,2.000000000000000042e-03,6.000000000000000125e-03,0.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,6.000000000000000125e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,6.000000000000000125e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,8.999999999999999320e-03,0.000000000000000000e+00,8.999999999999999320e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,6.000000000000000125e-03,6.000000000000000125e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.899539632927834787e-01,6.000000000000000125e-03,0.000000000000000000e+00,6.000000000000000125e-03,0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.453262315013218453e-01,1.000000000000000021e-02,0.000000000000000000e+00,2.000000000000000042e-03,8.000000000000000167e-03,7.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,1.200000000000000025e-02,0.000000000000000000e+00,2.000000000000000042e-03,1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,4.000000000000000083e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,4.000000000000000083e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-9.583114499638745176e-02,6.000000000000000125e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000125e-03,4.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,4.000000000000000083e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-03,1.000000000000000000e+00,1.000000000000000000e+00
-9.124826661630093538e-02,4.000000000000000083e-03,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000000e+00,1.000000000000000000e+00
9.894118615728957067e-02,2.000000000000000042e-03,0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,8.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,8.000000000000000000e+00,0.000000000000000000e+00
4.519133791007419743e-01,4.000000000000000083e-03,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,6.000000000000000000e+00,1.000000000000000000e+00
-1.810726828659966758e-01,6.000000000000000125e-03,0.000000000000000000e+00,4.000000000000000083e-03,2.000000000000000042e-03,1.000000000000000000e+00,0.000000000000000000e+00
-1.836183343197833329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
-1.464115487592939358e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
7.941764393319596937e-01,6.000000000000000125e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000125e-03,6.000000000000000000e+00,1.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,8.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,8.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,4.000000000000000083e-03,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000000e+00,1.000000000000000000e+00
2.116799943074179069e-01,4.000000000000000083e-03,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000000e+00,0.000000000000000000e+00
-1.874887125981178071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
