id,StartUp,Country,Year,Raised,ESG,E,S,G,Cluster
4786,BILL and GO,Ukraine,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4788,Bit-learn,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4789,BitConscious Foundation,Australia,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4790,Bitlumens,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4791,Bitpaction,Singapore,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4792,Bitscoin,Oman,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4793,Bitsive Exchange,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4794,blockarray,United States,2018,14375000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4795,BlockGame,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4796,BlueQbit,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4797,Callback Plus,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4798,Cazaar,Hungary,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4799,CoinCase,"Korea, Rep.",0,1392768.0,0.0,0.0,0.0,0.0,"(1, 1)"
4800,Cointed,"Hong Kong SAR, China",2018,3559620.0,0.0,0.0,0.0,0.0,"(2, 1)"
4802,Cronuscoin,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4803,CryptalDash,Estonia,0,15287911.0,0.0,0.0,0.0,0.0,"(0, 2)"
4806,CryptoSoft,Romania,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4807,Cryptotask,Croatia,0,893695.0,0.0,0.0,0.0,0.0,"(1, 1)"
4808,CryptoXpress,Australia,0,90961.0,0.0,0.0,0.0,0.0,"(2, 2)"
4809,D-Zone,Japan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4810,Daseron,Kazakhstan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4811,DCX,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4812,DDToken,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4813,DeepWater Treasure Recovery,Ecuador,0,0.0,0.002,0.002,0.0,0.0,"(4, 4)"
4814,DELTA,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4815,Digitex,Seychelles,0,5200000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4816,Dopamine,Israel,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4817,Ebosia,Switzerland,0,1000000.0,0.0,0.0,0.0,0.0,"(1, 1)"
4818,ECKO Coin,Canada,0,1000000.0,0.0,0.0,0.0,0.0,"(1, 1)"
4820,Ekspa,Russian Federation,0,50000.0,0.0,0.0,0.0,0.0,"(0, 0)"
4821,EPOS,Switzerland,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4822,EQI,Cayman Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4823,Etch,United Kingdom,0,900000.0,0.0,0.0,0.0,0.0,"(1, 1)"
4824,Exosis,India,2018,10000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4826,FFQuest,Bulgaria,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4827,Finix,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4829,FTKA,United Arab Emirates,2018,481.0,0.0,0.0,0.0,0.0,"(4, 2)"
4830,Gamelife,Indonesia,0,115616.0,0.0,0.0,0.0,0.0,"(2, 2)"
4831,Garuda Energy,Indonesia,0,10000000.0,0.016,0.01,0.004,0.002,"(0, 2)"
4832,Germoney,Germany,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4833,GivaCoin,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4834,Gold Mine,Belarus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4835,Golden Fleece,Georgia,0,500000.0,0.0,0.0,0.0,0.0,"(3, 3)"
4836,GPN COIN,Israel,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4837,Gratzio,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4838,Green List Standard,Switzerland,0,0.0,0.008,0.002,0.002,0.004,"(4, 4)"
4839,Hashgains,United States,2018,9100000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4840,Hatchworks,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4841,HealthCUBE,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4842,Honor,Brazil,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4843,InsureX,United Kingdom,0,7104000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4844,Internxt,Spain,2017,206017.0,0.0,0.0,0.0,0.0,"(4, 0)"
4845,Invech,Timor-Leste,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4847,IPAY,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4848,IQuant Chain,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4849,KAASY.AI,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4850,Knowchain,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4851,Laocon,Singapore,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4852,Lemmon,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4853,Lewt,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4854,Linkeye,Singapore,0,1600000.0,0.0,0.0,0.0,0.0,"(3, 1)"
4855,Lust,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4856,Math Oriented Value Investing,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4857,McFly.aero,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4858,Media Network Token,Slovenia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4859,Mediex,United Kingdom,0,6310741.0,0.0,0.0,0.0,0.0,"(0, 2)"
4860,Mercury Protocol,United States,0,10000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4861,Mindol,Japan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4862,Moeda,Brazil,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4863,Moentum Token,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4864,Monanex,Sweden,2018,18641401.0,0.0,0.0,0.0,0.0,"(0, 2)"
4865,Moonlite,United Kingdom,0,9100000.0,0.04,0.04,0.04,0.0,"(0, 2)"
4866,Mothership,Estonia,0,5406897.0,0.0,0.0,0.0,0.0,"(0, 2)"
4867,Myanmar Gold Coin,China,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4868,Myoho,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4869,Naked Technologies,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4870,Nitecrawler,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4871,NONECoin,Germany,0,300000.0,0.002,0.0,0.002,0.0,"(1, 2)"
4872,Noscam,Ukraine,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4873,NovaLend,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4875,OID  - Opioid Token,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4876,OX Fina,Belize,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4877,Palaamon Crowdfunding,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4878,Paple,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4879,Petal,India,0,36126.0,0.0,0.0,0.0,0.0,"(4, 1)"
4880,Plosive,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4881,Plutus,United Kingdom,2020,1000000.0,0.0,0.0,0.0,0.0,"(1, 1)"
4882,Polaris,China,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4883,Premium Trade,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4884,Prime-Ex Perpetual,Panama,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4885,PronCoin,United Kingdom,2018,6900000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4886,Protos,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4887,QINTAR,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4889,RedFund,Mexico,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4890,Reserve,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4891,Rethen,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4892,Rex,United States,0,4300000.0,0.0,0.0,0.0,0.0,"(2, 1)"
4893,Rialto.AI,Slovenia,0,10000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4894,RoleCoin,Malta,0,0.0,0.004,0.0,0.004,0.0,"(4, 4)"
4895,Sahara Chain,United Arab Emirates,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4896,Setcoin,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4897,Seylan,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4898,Signal,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4899,SISHUB,Israel,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4900,Sleecoin,United Kingdom,2018,226712.0,0.006,0.0,0.004,0.002,"(0, 3)"
4901,Snagride,United States,0,441009.0,0.0,0.0,0.0,0.0,"(3, 3)"
4902,Sparc,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4903,Speed Mining Service,Japan,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4904,SPHINX COIN,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4905,Starta,Russian Federation,0,5000000.0,0.0,0.0,0.0,0.0,"(2, 1)"
4906,Stubba,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4907,SUPERIUM,Italy,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4908,Synexcoin,United Kingdom,0,370120.0,0.0,0.0,0.0,0.0,"(1, 2)"
4909,techspecs,Switzerland,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4910,TensorBox,Russian Federation,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4911,The Geoma DAO,Romania,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4913,The Memessenger,Russian Federation,0,150000.0,0.0,0.0,0.0,0.0,"(2, 2)"
4914,Tipper,Panama,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4915,Torus Distributed Energy Platform,Japan,0,0.0,0.006,0.004,0.002,0.0,"(4, 4)"
4916,traceto.io,Singapore,0,12511800.0,0.0,0.0,0.0,0.0,"(0, 2)"
4917,Trademindx,United Kingdom,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4918,Trademycoin,China,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4919,Trading Forest,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4920,TravelCoin,Canada,0,4500000.0,0.0,0.0,0.0,0.0,"(2, 1)"
4921,Travelkoin,Thailand,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4922,Traxia,Switzerland,2018,15000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4923,TREEEC MONEY,Germany,2018,20950828.0,0.004,0.0,0.002,0.002,"(0, 2)"
4924,TridentCoin,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4925,UNOLABO,"Hong Kong SAR, China",0,737773.0,0.0,0.0,0.0,0.0,"(1, 1)"
4926,Uprightly,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4927,Uzoma,Indonesia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4928,Value Coin,Spain,0,1343308.0,0.0,0.0,0.0,0.0,"(1, 1)"
4929,VanillaPlay,Japan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4930,VIABET,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4931,Vooglue,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4932,WEBN,Philippines,2018,47626.0,0.0,0.0,0.0,0.0,"(0, 0)"
4933,WhoHas,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4934,Wowoo,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4936,Xirkle,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4937,Zebi,Singapore,0,10000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4938,Adblurb,United Kingdom,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4939,Adelphoi,Czech Republic,0,1672391.0,0.0,0.0,0.0,0.0,"(3, 1)"
4940,adToken,United States,0,10000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4941,AIPAY,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4942,AlkebulanCash (One Africa Cryptocurrency),Nigeria,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4943,Appay,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4945,Argetum,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4946,Atmatrix,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4947,Bancacy,Israel,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4948,BBiller,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4949,Bilibit,Philippines,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4950,BitcoinCorner,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4951,BitFerry,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4952,Bitmag,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4953,BLOCKCASH,Indonesia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4954,BMChain,Russian Federation,0,1546156.0,0.0,0.0,0.0,0.0,"(3, 1)"
4955,Capdax,"Hong Kong SAR, China",0,10926694.0,0.0,0.0,0.0,0.0,"(0, 2)"
4956,Cartographeum,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4957,Chatello App,Australia,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4958,CoinDash,Israel,0,7000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4959,Cointify,Iceland,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4960,COMSA,Japan,0,95000000.0,0.002,0.0,0.0,0.002,"(2, 0)"
4961,Crazy Shapes,Russian Federation,0,92724.0,0.0,0.0,0.0,0.0,"(2, 2)"
4962,CrazyBET,Latvia,0,2595076.0,0.0,0.0,0.0,0.0,"(3, 0)"
4963,Creatanium,Singapore,0,20778000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4964,CryoCloud,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4965,CryptoForecast,Italy,0,193984.0,0.0,0.0,0.0,0.0,"(4, 0)"
4966,DClear,China,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4967,Decentralend,United Arab Emirates,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4968,Delphi Systems,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4969,DeMars,Seychelles,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4970,Dorado,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4971,Drawnblue,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4973,Eagle Project,Brazil,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4974,ELPIS,Switzerland,0,1300000.0,0.0,0.0,0.0,0.0,"(1, 1)"
4975,ENET Network,Belgium,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4976,Ethbet,Belarus,0,1340000.0,0.0,0.0,0.0,0.0,"(1, 1)"
4977,Etheriya,Belarus,0,300000.0,0.0,0.0,0.0,0.0,"(1, 2)"
4978,Ethernal Heroes,Russian Federation,0,92921.0,0.0,0.0,0.0,0.0,"(2, 2)"
4979,Exchange Union,China,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4980,Flexstay,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4981,Freedom Streaming,Cayman Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4982,Fujinto,Japan,0,17566200.0,0.0,0.0,0.0,0.0,"(0, 2)"
4983,FunFair,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4984,GalaxyExchange,Nigeria,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4985,GaxCoin,Cayman Islands,0,2400000.0,0.0,0.0,0.0,0.0,"(3, 1)"
4986,Globo,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4987,Gyptex,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4988,Harapan,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4989,Helveticoin,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4990,IBFS.world,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4991,Iconomi,Slovenia,0,10000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
4992,ILCOIN,Belarus,0,7607845.0,0.0,0.0,0.0,0.0,"(0, 2)"
4993,InBet,British Virgin Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4994,Indigo Racing,Israel,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4995,Indigodma,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4996,IUNGO,Lithuania,2018,45978800.0,0.009,0.0,0.009,0.0,"(2, 0)"
4997,Izzy,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4998,JCoin,Japan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
4999,JET8,Singapore,0,32706262.0,0.0,0.0,0.0,0.0,"(2, 0)"
5000,KeepSafePay,Costa Rica,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5001,Kubera,Japan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5003,Lottechain,Indonesia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5004,MEDIS,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5005,Metatip,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5006,Mining now,Bulgaria,2018,4264750.0,0.0,0.0,0.0,0.0,"(2, 1)"
5007,Mitewallet,Australia,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5008,MOG,Norway,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5009,MOKENEX,Gibraltar,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5010,Monvid,United States,0,3320190.0,0.0,0.0,0.0,0.0,"(2, 1)"
5011,Nedviga,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5012,NEVERDIE,United States,0,5800000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5013,Officium,United Kingdom,2018,1985480.0,0.0,0.0,0.0,0.0,"(3, 1)"
5014,OILSC,Seychelles,0,0.0,0.014,0.008,0.002,0.002,"(4, 4)"
5015,ONNCOIN,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5016,OpenCryptoTrust,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5017,Orio,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5018,PayFair,Russian Federation,2017,182919.0,0.004,0.0,0.002,0.002,"(4, 0)"
5019,Pecunia,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5020,PentaXCoin,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5021,Praator,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5022,PropertyClub,United States,0,26250.0,0.0,0.0,0.0,0.0,"(4, 1)"
5023,Puccoin,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5024,PyaPay,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5025,RevenYOU,Switzerland,0,700000.0,0.0,0.0,0.0,0.0,"(3, 3)"
5026,Rocati,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5027,ROSCAcoin,Singapore,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5028,Rothscoin,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5029,SafeStart,Turkey,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5030,SecurityPlusCloud,Australia,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5031,SingularDTV,United States,0,7500000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5032,Smart Progress,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5033,Songin,Singapore,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5034,StarCapPays,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5035,StarLightCoin,United Arab Emirates,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5036,Stelcoin,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5037,Storm,United States,0,32000000.0,0.0,0.0,0.0,0.0,"(2, 0)"
5038,Supload,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5039,Suretly,Russian Federation,0,2800000.0,0.0,0.0,0.0,0.0,"(3, 0)"
5040,Swisstok,Switzerland,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5041,SWX Coin,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5042,Synereo,Israel,0,4700000.0,0.0,0.0,0.0,0.0,"(2, 1)"
5043,T8EX,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5044,Taucoin,Cyprus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5045,TIBRIX,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5046,Tokes,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5047,TOURCOM Blockchain,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5048,TTCoin,"Korea, Rep.",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5049,UHUB,Vietnam,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5050,Unero,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5051,UniCSystems-United Crypto Systems,United States,0,230000.0,0.0,0.0,0.0,0.0,"(0, 3)"
5052,Unity Coin,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5053,Value Ticket Coin,Cyprus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5054,Velareum,Singapore,2019,4999500.0,0.0,0.0,0.0,0.0,"(2, 1)"
5056,Wise,Costa Rica,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5057,Woonkly,Mexico,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5058,WTO Foundation,Taiwan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5059,Xbitcore,China,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5060,Ydentity,"Hong Kong SAR, China",2018,0.0,0.014,0.0,0.004,0.01,"(4, 4)"
5061,Zorff,Singapore,0,50720.0,0.0,0.0,0.0,0.0,"(0, 0)"
5063,AkroCoin,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5064,algo.land,Switzerland,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5065,BenjaCoin,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5066,Beuthereum,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5067,Big Data Coin,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5069,Bitair,Australia,0,15000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5070,BitDice,Costa Rica,0,8748793.0,0.0,0.0,0.0,0.0,"(0, 2)"
5071,BitHub,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5072,Blockwei,India,2018,218.0,0.0,0.0,0.0,0.0,"(0, 4)"
5073,Byeshares,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5074,ByteBet,United Kingdom,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5075,CamX,Bulgaria,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5076,cannabisfarm.io,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5077,Citicoin,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5078,ClassyCoin,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5079,Compcoin,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5080,Crowd Crypto Fund,Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5081,Datawallet,United States,0,40000000.0,0.0,0.0,0.0,0.0,"(2, 0)"
5082,Digipay Network,France,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5083,Digiters Network,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5084,DigixDAO,Singapore,0,5500000.0,0.0,0.0,0.0,0.0,"(0, 2)"
5085,Ditry Coin,Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5086,dueltoken.io,Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5087,EcoBit,Malaysia,0,0.0,0.018,0.012,0.006,0.0,"(4, 4)"
5088,Electron World Money,Singapore,2018,37148182.0,0.0,0.0,0.0,0.0,"(2, 0)"
5089,EnLedger,United States,0,420.0,0.0,0.0,0.0,0.0,"(4, 2)"
5090,Ethbits,United Kingdom,0,1216178.0,0.0,0.0,0.0,0.0,"(1, 1)"
5091,EthBooks,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5092,Ethereum High,Canada,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5093,Ethereum.link,Belarus,0,1500000.0,0.0,0.0,0.0,0.0,"(3, 1)"
5094,Evitan,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5095,Facepower,Belarus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5096,FTCoin,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5097,FTW,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5098,GameCoin,Russian Federation,0,8855329.0,0.0,0.0,0.0,0.0,"(0, 2)"
5099,Garnet,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5100,GL TOKEN,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5101,GoMineWorld,Israel,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5102,House Coupon Token,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5103,JCN,Czech Republic,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
5105,Kala Token,United States,0,7500000.0,0.0,0.0,0.0,0.0,"(0, 2)"
